type	geometry	material	step	element	node	rule	prediction	measured_ratio	relative_error
CAX4RT	warped	CONSTANT	RETURN	133	1	integrated_density_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	134	2	rows_over_mean_f	1.0000000000000275	1.0	2.7533531010703882e-14
CAX4RT	warped	CONSTANT	REFERENCE	134	2	rows_over_center	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	134	2	fixed_initial_mass	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	134	2	global_volume_ratio	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	134	2	local_volume_ratio	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	134	2	global_over_local	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	134	2	current_rows_over_initial_rows	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	134	2	rows_over_local	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	134	2	rows_over_global	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	134	2	integrated_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	134	2	rows_over_mean_f_current_density	1.0000000000000275	1.0	2.7533531010703882e-14
CAX4RT	warped	CONSTANT	REFERENCE	134	2	rows_over_center_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	134	2	fixed_initial_mass_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	134	2	global_volume_ratio_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	134	2	local_volume_ratio_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	134	2	global_over_local_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	134	2	current_rows_over_initial_rows_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	134	2	rows_over_local_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	134	2	rows_over_global_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	134	2	integrated_density_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	DEFORM_A	134	2	rows_over_mean_f	1.0172046171327385	1.0207063360537407	0.0034306820652653114
CAX4RT	warped	CONSTANT	DEFORM_A	134	2	rows_over_center	1.0262691813670326	1.0207063360537407	0.005449995867370605
CAX4RT	warped	CONSTANT	DEFORM_A	134	2	fixed_initial_mass	1.0	1.0207063360537407	0.020286281491888936
CAX4RT	warped	CONSTANT	DEFORM_A	134	2	global_volume_ratio	1.3635266808208963	1.0207063360537407	0.3358657947520627
CAX4RT	warped	CONSTANT	DEFORM_A	134	2	local_volume_ratio	1.408148560550159	1.0207063360537407	0.3795824624684403
CAX4RT	warped	CONSTANT	DEFORM_A	134	2	global_over_local	0.9683116675474717	1.0207063360537407	0.051331775512276634
CAX4RT	warped	CONSTANT	DEFORM_A	134	2	current_rows_over_initial_rows	1.3917603224922035	1.0207063360537407	0.3635266808208846
CAX4RT	warped	CONSTANT	DEFORM_A	134	2	rows_over_local	0.9883618543404592	1.0207063360537407	0.03168833245253666
CAX4RT	warped	CONSTANT	DEFORM_A	134	2	rows_over_global	1.020706336053732	1.0207063360537407	8.43769498715119e-15
CAX4RT	warped	CONSTANT	DEFORM_A	134	2	integrated_density	1.0	1.0207063360537407	0.020286281491888936
CAX4RT	warped	CONSTANT	DEFORM_A	134	2	rows_over_mean_f_current_density	1.0172046171327385	1.0207063360537407	0.0034306820652653114
CAX4RT	warped	CONSTANT	DEFORM_A	134	2	rows_over_center_current_density	1.0262691813670326	1.0207063360537407	0.005449995867370605
CAX4RT	warped	CONSTANT	DEFORM_A	134	2	fixed_initial_mass_current_density	1.0	1.0207063360537407	0.020286281491888936
CAX4RT	warped	CONSTANT	DEFORM_A	134	2	global_volume_ratio_current_density	1.3635266808208963	1.0207063360537407	0.3358657947520627
CAX4RT	warped	CONSTANT	DEFORM_A	134	2	local_volume_ratio_current_density	1.408148560550159	1.0207063360537407	0.3795824624684403
CAX4RT	warped	CONSTANT	DEFORM_A	134	2	global_over_local_current_density	0.9683116675474717	1.0207063360537407	0.051331775512276634
CAX4RT	warped	CONSTANT	DEFORM_A	134	2	current_rows_over_initial_rows_current_density	1.3917603224922035	1.0207063360537407	0.3635266808208846
CAX4RT	warped	CONSTANT	DEFORM_A	134	2	rows_over_local_current_density	0.9883618543404592	1.0207063360537407	0.03168833245253666
CAX4RT	warped	CONSTANT	DEFORM_A	134	2	rows_over_global_current_density	1.020706336053732	1.0207063360537407	8.43769498715119e-15
CAX4RT	warped	CONSTANT	DEFORM_A	134	2	integrated_density_current_density	1.0	1.0207063360537407	0.020286281491888936
CAX4RT	warped	CONSTANT	HOLD_A	134	2	rows_over_mean_f	1.0172046171327385	1.0207063360537407	0.0034306820652653114
CAX4RT	warped	CONSTANT	HOLD_A	134	2	rows_over_center	1.0262691813670326	1.0207063360537407	0.005449995867370605
CAX4RT	warped	CONSTANT	HOLD_A	134	2	fixed_initial_mass	1.0	1.0207063360537407	0.020286281491888936
CAX4RT	warped	CONSTANT	HOLD_A	134	2	global_volume_ratio	1.3635266808208963	1.0207063360537407	0.3358657947520627
CAX4RT	warped	CONSTANT	HOLD_A	134	2	local_volume_ratio	1.408148560550159	1.0207063360537407	0.3795824624684403
CAX4RT	warped	CONSTANT	HOLD_A	134	2	global_over_local	0.9683116675474717	1.0207063360537407	0.051331775512276634
CAX4RT	warped	CONSTANT	HOLD_A	134	2	current_rows_over_initial_rows	1.3917603224922035	1.0207063360537407	0.3635266808208846
CAX4RT	warped	CONSTANT	HOLD_A	134	2	rows_over_local	0.9883618543404592	1.0207063360537407	0.03168833245253666
CAX4RT	warped	CONSTANT	HOLD_A	134	2	rows_over_global	1.020706336053732	1.0207063360537407	8.43769498715119e-15
CAX4RT	warped	CONSTANT	HOLD_A	134	2	integrated_density	1.0	1.0207063360537407	0.020286281491888936
CAX4RT	warped	CONSTANT	HOLD_A	134	2	rows_over_mean_f_current_density	1.0172046171327385	1.0207063360537407	0.0034306820652653114
CAX4RT	warped	CONSTANT	HOLD_A	134	2	rows_over_center_current_density	1.0262691813670326	1.0207063360537407	0.005449995867370605
CAX4RT	warped	CONSTANT	HOLD_A	134	2	fixed_initial_mass_current_density	1.0	1.0207063360537407	0.020286281491888936
CAX4RT	warped	CONSTANT	HOLD_A	134	2	global_volume_ratio_current_density	1.3635266808208963	1.0207063360537407	0.3358657947520627
CAX4RT	warped	CONSTANT	HOLD_A	134	2	local_volume_ratio_current_density	1.408148560550159	1.0207063360537407	0.3795824624684403
CAX4RT	warped	CONSTANT	HOLD_A	134	2	global_over_local_current_density	0.9683116675474717	1.0207063360537407	0.051331775512276634
CAX4RT	warped	CONSTANT	HOLD_A	134	2	current_rows_over_initial_rows_current_density	1.3917603224922035	1.0207063360537407	0.3635266808208846
CAX4RT	warped	CONSTANT	HOLD_A	134	2	rows_over_local_current_density	0.9883618543404592	1.0207063360537407	0.03168833245253666
CAX4RT	warped	CONSTANT	HOLD_A	134	2	rows_over_global_current_density	1.020706336053732	1.0207063360537407	8.43769498715119e-15
CAX4RT	warped	CONSTANT	HOLD_A	134	2	integrated_density_current_density	1.0	1.0207063360537407	0.020286281491888936
CAX4RT	warped	CONSTANT	DEFORM_B	134	2	rows_over_mean_f	0.9522251813802529	0.9509302493647784	0.0013617528902245546
CAX4RT	warped	CONSTANT	DEFORM_B	134	2	rows_over_center	0.946507371043119	0.9509302493647784	0.004651106981415243
CAX4RT	warped	CONSTANT	DEFORM_B	134	2	fixed_initial_mass	1.0	0.9509302493647784	0.051601840059247506
CAX4RT	warped	CONSTANT	DEFORM_B	134	2	global_volume_ratio	1.2813016277423768	0.9509302493647784	0.34741914940479224
CAX4RT	warped	CONSTANT	DEFORM_B	134	2	local_volume_ratio	1.1738310891980592	0.9509302493647784	0.23440293331942974
CAX4RT	warped	CONSTANT	DEFORM_B	134	2	global_over_local	1.0915553690248054	0.9509302493647784	0.14788163459303627
CAX4RT	warped	CONSTANT	DEFORM_B	134	2	current_rows_over_initial_rows	1.2184284763805566	0.9509302493647784	0.28130162774237855
CAX4RT	warped	CONSTANT	DEFORM_B	134	2	rows_over_local	1.0379930192622224	0.9509302493647784	0.09155536902480699
CAX4RT	warped	CONSTANT	DEFORM_B	134	2	rows_over_global	0.9509302493647798	0.9509302493647784	1.3322676295501878e-15
CAX4RT	warped	CONSTANT	DEFORM_B	134	2	integrated_density	1.0000000000000002	0.9509302493647784	0.05160184005924773
CAX4RT	warped	CONSTANT	DEFORM_B	134	2	rows_over_mean_f_current_density	0.9522251813802529	0.9509302493647784	0.0013617528902245546
CAX4RT	warped	CONSTANT	DEFORM_B	134	2	rows_over_center_current_density	0.946507371043119	0.9509302493647784	0.004651106981415243
CAX4RT	warped	CONSTANT	DEFORM_B	134	2	fixed_initial_mass_current_density	1.0	0.9509302493647784	0.051601840059247506
CAX4RT	warped	CONSTANT	DEFORM_B	134	2	global_volume_ratio_current_density	1.2813016277423768	0.9509302493647784	0.34741914940479224
CAX4RT	warped	CONSTANT	DEFORM_B	134	2	local_volume_ratio_current_density	1.1738310891980592	0.9509302493647784	0.23440293331942974
CAX4RT	warped	CONSTANT	DEFORM_B	134	2	global_over_local_current_density	1.0915553690248054	0.9509302493647784	0.14788163459303627
CAX4RT	warped	CONSTANT	DEFORM_B	134	2	current_rows_over_initial_rows_current_density	1.2184284763805566	0.9509302493647784	0.28130162774237855
CAX4RT	warped	CONSTANT	DEFORM_B	134	2	rows_over_local_current_density	1.0379930192622224	0.9509302493647784	0.09155536902480699
CAX4RT	warped	CONSTANT	DEFORM_B	134	2	rows_over_global_current_density	0.9509302493647798	0.9509302493647784	1.3322676295501878e-15
CAX4RT	warped	CONSTANT	DEFORM_B	134	2	integrated_density_current_density	1.0000000000000002	0.9509302493647784	0.05160184005924773
CAX4RT	warped	CONSTANT	RETURN	134	2	rows_over_mean_f	1.0000000000000275	1.0	2.7533531010703882e-14
CAX4RT	warped	CONSTANT	RETURN	134	2	rows_over_center	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	RETURN	134	2	fixed_initial_mass	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	RETURN	134	2	global_volume_ratio	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	RETURN	134	2	local_volume_ratio	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	RETURN	134	2	global_over_local	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	RETURN	134	2	current_rows_over_initial_rows	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	RETURN	134	2	rows_over_local	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	RETURN	134	2	rows_over_global	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	RETURN	134	2	integrated_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	RETURN	134	2	rows_over_mean_f_current_density	1.0000000000000275	1.0	2.7533531010703882e-14
CAX4RT	warped	CONSTANT	RETURN	134	2	rows_over_center_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	RETURN	134	2	fixed_initial_mass_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	RETURN	134	2	global_volume_ratio_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	RETURN	134	2	local_volume_ratio_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	RETURN	134	2	global_over_local_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	RETURN	134	2	current_rows_over_initial_rows_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	RETURN	134	2	rows_over_local_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	RETURN	134	2	rows_over_global_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	RETURN	134	2	integrated_density_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	135	3	rows_over_mean_f	0.9999999999999962	1.0	3.774758283725532e-15
CAX4RT	warped	CONSTANT	REFERENCE	135	3	rows_over_center	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	135	3	fixed_initial_mass	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	135	3	global_volume_ratio	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	135	3	local_volume_ratio	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	135	3	global_over_local	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	135	3	current_rows_over_initial_rows	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	135	3	rows_over_local	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	135	3	rows_over_global	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	135	3	integrated_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	135	3	rows_over_mean_f_current_density	0.9999999999999962	1.0	3.774758283725532e-15
CAX4RT	warped	CONSTANT	REFERENCE	135	3	rows_over_center_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	135	3	fixed_initial_mass_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	135	3	global_volume_ratio_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	135	3	local_volume_ratio_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	135	3	global_over_local_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	135	3	current_rows_over_initial_rows_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	135	3	rows_over_local_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	135	3	rows_over_global_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	135	3	integrated_density_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	DEFORM_A	135	3	rows_over_mean_f	1.0079714048763777	1.011441338536533	0.0034306820652357795
CAX4RT	warped	CONSTANT	DEFORM_A	135	3	rows_over_center	1.016953689651691	1.011441338536533	0.005449995867416124
CAX4RT	warped	CONSTANT	DEFORM_A	135	3	fixed_initial_mass	1.0	1.011441338536533	0.01131191508653151
CAX4RT	warped	CONSTANT	DEFORM_A	135	3	global_volume_ratio	1.3635266808209445	1.011441338536533	0.34810258278927786
CAX4RT	warped	CONSTANT	DEFORM_A	135	3	local_volume_ratio	1.3872364571688731	1.011441338536533	0.371544156160438
CAX4RT	warped	CONSTANT	DEFORM_A	135	3	global_over_local	0.982908626553604	1.011441338536533	0.02820995236778967
CAX4RT	warped	CONSTANT	DEFORM_A	135	3	current_rows_over_initial_rows	1.3791272511798143	1.011441338536533	0.3635266808209465
CAX4RT	warped	CONSTANT	DEFORM_A	135	3	rows_over_local	0.994154416900484	1.011441338536533	0.017091373446394553
CAX4RT	warped	CONSTANT	DEFORM_A	135	3	rows_over_global	1.0114413385365346	1.011441338536533	1.5543122344752192e-15
CAX4RT	warped	CONSTANT	DEFORM_A	135	3	integrated_density	1.0	1.011441338536533	0.01131191508653151
CAX4RT	warped	CONSTANT	DEFORM_A	135	3	rows_over_mean_f_current_density	1.0079714048763777	1.011441338536533	0.0034306820652357795
CAX4RT	warped	CONSTANT	DEFORM_A	135	3	rows_over_center_current_density	1.016953689651691	1.011441338536533	0.005449995867416124
CAX4RT	warped	CONSTANT	DEFORM_A	135	3	fixed_initial_mass_current_density	1.0	1.011441338536533	0.01131191508653151
CAX4RT	warped	CONSTANT	DEFORM_A	135	3	global_volume_ratio_current_density	1.3635266808209445	1.011441338536533	0.34810258278927786
CAX4RT	warped	CONSTANT	DEFORM_A	135	3	local_volume_ratio_current_density	1.3872364571688731	1.011441338536533	0.371544156160438
CAX4RT	warped	CONSTANT	DEFORM_A	135	3	global_over_local_current_density	0.982908626553604	1.011441338536533	0.02820995236778967
CAX4RT	warped	CONSTANT	DEFORM_A	135	3	current_rows_over_initial_rows_current_density	1.3791272511798143	1.011441338536533	0.3635266808209465
CAX4RT	warped	CONSTANT	DEFORM_A	135	3	rows_over_local_current_density	0.994154416900484	1.011441338536533	0.017091373446394553
CAX4RT	warped	CONSTANT	DEFORM_A	135	3	rows_over_global_current_density	1.0114413385365346	1.011441338536533	1.5543122344752192e-15
CAX4RT	warped	CONSTANT	DEFORM_A	135	3	integrated_density_current_density	1.0	1.011441338536533	0.01131191508653151
CAX4RT	warped	CONSTANT	HOLD_A	135	3	rows_over_mean_f	1.0079714048763777	1.011441338536533	0.0034306820652357795
CAX4RT	warped	CONSTANT	HOLD_A	135	3	rows_over_center	1.016953689651691	1.011441338536533	0.005449995867416124
CAX4RT	warped	CONSTANT	HOLD_A	135	3	fixed_initial_mass	1.0	1.011441338536533	0.01131191508653151
CAX4RT	warped	CONSTANT	HOLD_A	135	3	global_volume_ratio	1.3635266808209445	1.011441338536533	0.34810258278927786
CAX4RT	warped	CONSTANT	HOLD_A	135	3	local_volume_ratio	1.3872364571688731	1.011441338536533	0.371544156160438
CAX4RT	warped	CONSTANT	HOLD_A	135	3	global_over_local	0.982908626553604	1.011441338536533	0.02820995236778967
CAX4RT	warped	CONSTANT	HOLD_A	135	3	current_rows_over_initial_rows	1.3791272511798143	1.011441338536533	0.3635266808209465
CAX4RT	warped	CONSTANT	HOLD_A	135	3	rows_over_local	0.994154416900484	1.011441338536533	0.017091373446394553
CAX4RT	warped	CONSTANT	HOLD_A	135	3	rows_over_global	1.0114413385365346	1.011441338536533	1.5543122344752192e-15
CAX4RT	warped	CONSTANT	HOLD_A	135	3	integrated_density	1.0	1.011441338536533	0.01131191508653151
CAX4RT	warped	CONSTANT	HOLD_A	135	3	rows_over_mean_f_current_density	1.0079714048763777	1.011441338536533	0.0034306820652357795
CAX4RT	warped	CONSTANT	HOLD_A	135	3	rows_over_center_current_density	1.016953689651691	1.011441338536533	0.005449995867416124
CAX4RT	warped	CONSTANT	HOLD_A	135	3	fixed_initial_mass_current_density	1.0	1.011441338536533	0.01131191508653151
CAX4RT	warped	CONSTANT	HOLD_A	135	3	global_volume_ratio_current_density	1.3635266808209445	1.011441338536533	0.34810258278927786
CAX4RT	warped	CONSTANT	HOLD_A	135	3	local_volume_ratio_current_density	1.3872364571688731	1.011441338536533	0.371544156160438
CAX4RT	warped	CONSTANT	HOLD_A	135	3	global_over_local_current_density	0.982908626553604	1.011441338536533	0.02820995236778967
CAX4RT	warped	CONSTANT	HOLD_A	135	3	current_rows_over_initial_rows_current_density	1.3791272511798143	1.011441338536533	0.3635266808209465
CAX4RT	warped	CONSTANT	HOLD_A	135	3	rows_over_local_current_density	0.994154416900484	1.011441338536533	0.017091373446394553
CAX4RT	warped	CONSTANT	HOLD_A	135	3	rows_over_global_current_density	1.0114413385365346	1.011441338536533	1.5543122344752192e-15
CAX4RT	warped	CONSTANT	HOLD_A	135	3	integrated_density_current_density	1.0	1.011441338536533	0.01131191508653151
CAX4RT	warped	CONSTANT	DEFORM_B	135	3	rows_over_mean_f	1.0454787457136585	1.0440569980788914	0.0013617528902953868
CAX4RT	warped	CONSTANT	DEFORM_B	135	3	rows_over_center	1.0392009772861888	1.0440569980788914	0.004651106981360176
CAX4RT	warped	CONSTANT	DEFORM_B	135	3	fixed_initial_mass	1.0	1.0440569980788914	0.042197885900825516
CAX4RT	warped	CONSTANT	DEFORM_B	135	3	global_volume_ratio	1.2813016277424525	1.0440569980788914	0.22723340785043455
CAX4RT	warped	CONSTANT	DEFORM_B	135	3	local_volume_ratio	1.3855140751550306	1.0440569980788914	0.3270483102976509
CAX4RT	warped	CONSTANT	DEFORM_B	135	3	global_over_local	0.9247842737354238	1.0440569980788914	0.11423966753054138
CAX4RT	warped	CONSTANT	DEFORM_B	135	3	current_rows_over_initial_rows	1.337751931094379	1.0440569980788914	0.2813016277424496
CAX4RT	warped	CONSTANT	DEFORM_B	135	3	rows_over_local	0.9655274927067723	1.0440569980788914	0.07521572626457818
CAX4RT	warped	CONSTANT	DEFORM_B	135	3	rows_over_global	1.044056998078889	1.0440569980788914	2.3314683517128287e-15
CAX4RT	warped	CONSTANT	DEFORM_B	135	3	integrated_density	1.0	1.0440569980788914	0.042197885900825516
CAX4RT	warped	CONSTANT	DEFORM_B	135	3	rows_over_mean_f_current_density	1.0454787457136585	1.0440569980788914	0.0013617528902953868
CAX4RT	warped	CONSTANT	DEFORM_B	135	3	rows_over_center_current_density	1.0392009772861888	1.0440569980788914	0.004651106981360176
CAX4RT	warped	CONSTANT	DEFORM_B	135	3	fixed_initial_mass_current_density	1.0	1.0440569980788914	0.042197885900825516
CAX4RT	warped	CONSTANT	DEFORM_B	135	3	global_volume_ratio_current_density	1.2813016277424525	1.0440569980788914	0.22723340785043455
CAX4RT	warped	CONSTANT	DEFORM_B	135	3	local_volume_ratio_current_density	1.3855140751550306	1.0440569980788914	0.3270483102976509
CAX4RT	warped	CONSTANT	DEFORM_B	135	3	global_over_local_current_density	0.9247842737354238	1.0440569980788914	0.11423966753054138
CAX4RT	warped	CONSTANT	DEFORM_B	135	3	current_rows_over_initial_rows_current_density	1.337751931094379	1.0440569980788914	0.2813016277424496
CAX4RT	warped	CONSTANT	DEFORM_B	135	3	rows_over_local_current_density	0.9655274927067723	1.0440569980788914	0.07521572626457818
CAX4RT	warped	CONSTANT	DEFORM_B	135	3	rows_over_global_current_density	1.044056998078889	1.0440569980788914	2.3314683517128287e-15
CAX4RT	warped	CONSTANT	DEFORM_B	135	3	integrated_density_current_density	1.0	1.0440569980788914	0.042197885900825516
CAX4RT	warped	CONSTANT	RETURN	135	3	rows_over_mean_f	0.9999999999999962	1.0	3.774758283725532e-15
CAX4RT	warped	CONSTANT	RETURN	135	3	rows_over_center	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	RETURN	135	3	fixed_initial_mass	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	RETURN	135	3	global_volume_ratio	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	RETURN	135	3	local_volume_ratio	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	RETURN	135	3	global_over_local	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	RETURN	135	3	current_rows_over_initial_rows	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	RETURN	135	3	rows_over_local	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	RETURN	135	3	rows_over_global	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	RETURN	135	3	integrated_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	RETURN	135	3	rows_over_mean_f_current_density	0.9999999999999962	1.0	3.774758283725532e-15
CAX4RT	warped	CONSTANT	RETURN	135	3	rows_over_center_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	RETURN	135	3	fixed_initial_mass_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	RETURN	135	3	global_volume_ratio_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	RETURN	135	3	local_volume_ratio_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	RETURN	135	3	global_over_local_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	RETURN	135	3	current_rows_over_initial_rows_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	RETURN	135	3	rows_over_local_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	RETURN	135	3	rows_over_global_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	RETURN	135	3	integrated_density_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	136	4	rows_over_mean_f	1.000000000000046	1.0	4.596323321948148e-14
CAX4RT	warped	CONSTANT	REFERENCE	136	4	rows_over_center	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	136	4	fixed_initial_mass	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	136	4	global_volume_ratio	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	136	4	local_volume_ratio	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	136	4	global_over_local	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	136	4	current_rows_over_initial_rows	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	136	4	rows_over_local	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	136	4	rows_over_global	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	136	4	integrated_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	136	4	rows_over_mean_f_current_density	1.000000000000046	1.0	4.596323321948148e-14
CAX4RT	warped	CONSTANT	REFERENCE	136	4	rows_over_center_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	136	4	fixed_initial_mass_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	136	4	global_volume_ratio_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	136	4	local_volume_ratio_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	136	4	global_over_local_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	136	4	current_rows_over_initial_rows_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	136	4	rows_over_local_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	136	4	rows_over_global_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	REFERENCE	136	4	integrated_density_current_density	1.0	1.0	0.0
CAX4RT	warped	CONSTANT	DEFORM_A	136	4	rows_over_mean_f	0.9683574409523161	0.9716910038521486	0.0034306820652006964
CAX4RT	warped	CONSTANT	DEFORM_A	136	4	rows_over_center	0.9769867158075383	0.9716910038521486	0.00544999586740591
CAX4RT	warped	CONSTANT	DEFORM_A	136	4	fixed_initial_mass	1.0	0.9716910038521486	0.029133743171053217
CAX4RT	warped	CONSTANT	DEFORM_A	136	4	global_volume_ratio	1.363526680820932	0.9716910038521486	0.4032513169468479
CAX4RT	warped	CONSTANT	DEFORM_A	136	4	local_volume_ratio	1.2859484946915367	0.9716910038521486	0.3234129878670826
CAX4RT	warped	CONSTANT	DEFORM_A	136	4	global_over_local	1.0603275997830723	0.9716910038521486	0.09121891175233166
CAX4RT	warped	CONSTANT	DEFORM_A	136	4	current_rows_over_initial_rows	1.32492660926608	0.9716910038521486	0.36352668082093254
CAX4RT	warped	CONSTANT	DEFORM_A	136	4	rows_over_local	1.0303107898453532	0.9716910038521486	0.06032759978307278
CAX4RT	warped	CONSTANT	DEFORM_A	136	4	rows_over_global	0.9716910038521488	0.9716910038521486	2.220446049250313e-16
CAX4RT	warped	CONSTANT	DEFORM_A	136	4	integrated_density	1.0	0.9716910038521486	0.029133743171053217
CAX4RT	warped	CONSTANT	DEFORM_A	136	4	rows_over_mean_f_current_density	0.9683574409523161	0.9716910038521486	0.0034306820652006964
CAX4RT	warped	CONSTANT	DEFORM_A	136	4	rows_over_center_current_density	0.9769867158075383	0.9716910038521486	0.00544999586740591
CAX4RT	warped	CONSTANT	DEFORM_A	136	4	fixed_initial_mass_current_density	1.0	0.9716910038521486	0.029133743171053217
CAX4RT	warped	CONSTANT	DEFORM_A	136	4	global_volume_ratio_current_density	1.363526680820932	0.9716910038521486	0.4032513169468479
CAX4RT	warped	CONSTANT	DEFORM_A	136	4	local_volume_ratio_current_density	1.2859484946915367	0.9716910038521486	0.3234129878670826
CAX4RT	warped	CONSTANT	DEFORM_A	136	4	global_over_local_current_density	1.0603275997830723	0.9716910038521486	0.09121891175233166
